timestamp,day,hour,minute,temperature,humidity,nh3,co2,activity,ear_tag_temp,feeding_amount,anomaly_label
Day05-06:41,5,6,41,23.5,62.6,5.0,610.0,71.0,38.3,0,正常
Day05-06:42,5,6,42,23.3,62.2,5.6,576.0,68.3,38.1,0,正常
Day05-06:43,5,6,43,22.9,59.5,5.9,553.0,64.5,38.5,0,正常
Day05-06:44,5,6,44,23.2,60.0,5.4,544.0,66.3,38.6,0,正常
Day05-06:45,5,6,45,23.8,62.0,6.4,577.0,61.6,38.5,0,正常
Day05-06:46,5,6,46,23.5,62.8,4.6,706.0,64.8,38.9,0,正常
Day05-06:47,5,6,47,23.7,61.3,4.9,624.0,57.7,38.6,0,正常
Day05-06:48,5,6,48,23.4,60.7,3.1,674.0,61.5,38.3,0,正常
Day05-06:49,5,6,49,23.7,59.9,10.8,620.0,62.1,38.4,0,正常
Day05-06:50,5,6,50,23.2,59.7,4.6,577.0,68.5,38.5,0,正常
Day05-06:51,5,6,51,23.5,60.7,4.5,604.0,65.1,38.3,0,正常
Day05-06:52,5,6,52,23.7,60.1,7.8,518.0,70.1,38.4,0,正常
Day05-06:53,5,6,53,23.5,61.2,5.4,647.0,65.5,38.3,0,正常
Day05-06:54,5,6,54,23.5,61.2,7.7,598.0,65.4,38.3,0,正常
Day05-06:55,5,6,55,23.7,60.5,7.9,561.0,72.9,38.6,0,正常
Day05-06:56,5,6,56,23.6,60.2,7.6,630.0,71.8,38.9,0,正常
Day05-06:57,5,6,57,23.5,62.0,6.5,664.0,60.8,38.2,0,正常
Day05-06:58,5,6,58,23.6,62.8,8.4,542.0,66.6,37.7,0,正常
Day05-06:59,5,6,59,23.8,59.6,5.7,661.0,63.4,38.1,0,正常
Day05-07:00,5,7,0,23.7,59.1,8.0,690.0,93.6,38.4,2329.0,正常
Day05-07:01,5,7,1,24.2,57.1,7.1,672.0,92.2,38.3,2085.0,正常
Day05-07:02,5,7,2,24.2,60.8,6.8,696.0,89.2,38.4,2345.0,正常
Day05-07:03,5,7,3,24.0,60.9,8.5,704.0,92.3,39.3,2353.0,正常
Day05-07:04,5,7,4,24.5,59.2,8.7,655.0,92.6,38.5,2155.0,正常
Day05-07:05,5,7,5,24.3,59.1,5.5,682.0,85.2,38.4,2158.0,正常
Day05-07:06,5,7,6,24.1,58.2,3.8,802.0,83.4,38.4,2285.0,正常
Day05-07:07,5,7,7,24.0,59.1,9.7,716.0,99.3,38.2,2219.0,正常
Day05-07:08,5,7,8,24.0,59.9,6.7,737.0,90.7,38.4,2059.0,正常
Day05-07:09,5,7,9,24.8,58.7,9.2,674.0,94.9,38.4,2134.0,正常
Day05-07:10,5,7,10,23.7,59.1,8.1,694.0,93.9,38.7,2233.0,正常
Day05-07:11,5,7,11,23.7,57.5,7.4,607.0,94.1,38.3,2168.0,正常
Day05-07:12,5,7,12,23.6,59.1,7.3,764.0,95.9,38.5,2074.0,正常
Day05-07:13,5,7,13,24.0,57.2,8.1,760.0,86.9,38.6,2148.0,正常
Day05-07:14,5,7,14,24.2,59.3,8.5,771.0,86.7,38.6,2274.0,正常
Day05-07:15,5,7,15,24.2,60.6,6.0,753.0,96.1,38.7,2150.0,正常
Day05-07:16,5,7,16,24.0,60.5,9.8,634.0,83.1,38.4,2070.0,正常
Day05-07:17,5,7,17,24.1,59.9,8.0,795.0,92.5,38.1,2344.0,正常
Day05-07:18,5,7,18,23.9,59.5,6.5,678.0,94.0,38.6,2102.0,正常
Day05-07:19,5,7,19,24.1,58.5,5.4,629.0,89.6,38.5,2254.0,正常
Day05-07:20,5,7,20,24.4,60.0,6.5,690.0,95.6,38.7,1899.0,正常
Day05-07:21,5,7,21,24.1,60.4,7.8,701.0,89.5,38.5,2193.0,正常
Day05-07:22,5,7,22,24.0,59.3,7.7,744.0,84.1,38.6,2181.0,正常
Day05-07:23,5,7,23,24.3,58.6,7.9,653.0,87.7,38.4,2114.0,正常
Day05-07:24,5,7,24,24.7,59.1,8.5,667.0,97.2,38.2,2307.0,正常
Day05-07:25,5,7,25,24.4,60.4,7.0,719.0,92.1,38.5,2130.0,正常
Day05-07:26,5,7,26,23.9,59.6,8.1,683.0,93.1,38.7,2194.0,正常
Day05-07:27,5,7,27,24.3,60.0,8.3,729.0,83.5,38.8,2255.0,正常
Day05-07:28,5,7,28,24.2,59.5,8.4,735.0,86.8,38.8,2223.0,正常
Day05-07:29,5,7,29,23.9,58.6,7.2,744.0,92.1,37.9,2141.0,正常
Day05-07:30,5,7,30,24.2,57.8,6.4,678.0,92.4,38.1,2170.0,正常
Day05-07:31,5,7,31,24.1,59.8,3.9,710.0,96.5,38.2,2371.0,正常
Day05-07:32,5,7,32,24.3,58.9,4.6,744.0,87.6,38.8,2086.0,正常
Day05-07:33,5,7,33,23.7,60.8,8.4,669.0,87.1,38.5,2267.0,正常
Day05-07:34,5,7,34,24.3,60.6,7.6,727.0,75.2,38.5,2250.0,正常
Day05-07:35,5,7,35,24.3,59.0,8.0,738.0,82.2,38.9,2160.0,正常
Day05-07:36,5,7,36,24.0,60.1,6.4,714.0,89.4,38.6,1974.0,正常
Day05-07:37,5,7,37,24.4,60.1,7.8,690.0,92.9,38.4,2294.0,正常
Day05-07:38,5,7,38,24.2,60.5,9.3,628.0,80.2,39.5,2141.0,正常
Day05-07:39,5,7,39,24.2,58.7,6.4,697.0,86.8,38.6,2258.0,正常
Day05-07:40,5,7,40,23.8,59.8,7.6,747.0,98.4,38.1,2096.0,正常
Day05-07:41,5,7,41,24.1,60.5,8.8,708.0,87.5,38.5,2268.0,正常
Day05-07:42,5,7,42,24.1,60.8,8.6,729.0,85.3,38.5,2302.0,正常
Day05-07:43,5,7,43,24.4,57.9,6.1,726.0,95.5,39.0,2228.0,正常
Day05-07:44,5,7,44,24.4,58.4,2.0,698.0,94.1,38.4,2215.0,正常
Day05-07:45,5,7,45,24.1,58.2,8.1,821.0,84.4,38.2,2163.0,正常
Day05-07:46,5,7,46,24.3,58.9,8.6,700.0,89.9,38.5,2238.0,正常
Day05-07:47,5,7,47,24.1,57.5,5.7,779.0,89.2,38.7,2250.0,正常
Day05-07:48,5,7,48,24.0,60.7,8.5,728.0,88.9,38.4,2240.0,正常
Day05-07:49,5,7,49,23.9,58.2,6.8,772.0,83.0,38.7,2272.0,正常
Day05-07:50,5,7,50,24.7,59.9,7.3,717.0,92.0,38.7,2278.0,正常
Day05-07:51,5,7,51,24.6,60.3,7.2,803.0,82.5,38.6,2336.0,正常
Day05-07:52,5,7,52,24.1,59.5,8.0,716.0,84.6,38.4,2265.0,正常
Day05-07:53,5,7,53,24.1,60.4,7.2,717.0,84.3,38.3,2166.0,正常
Day05-07:54,5,7,54,24.1,61.0,6.2,715.0,94.5,38.7,2335.0,正常
Day05-07:55,5,7,55,24.3,57.1,9.2,700.0,90.1,38.5,2257.0,正常
Day05-07:56,5,7,56,23.8,58.5,7.7,721.0,100,38.6,2261.0,正常
Day05-07:57,5,7,57,24.2,60.0,8.0,672.0,90.5,38.5,2116.0,正常
Day05-07:58,5,7,58,24.2,57.3,7.1,598.0,87.1,38.4,2087.0,正常
Day05-07:59,5,7,59,23.7,58.2,5.7,737.0,92.0,38.7,2173.0,正常
Day05-08:00,5,8,0,24.8,57.0,6.7,940.0,80.9,38.8,0,正常
Day05-08:01,5,8,1,24.6,56.4,7.0,824.0,92.2,38.7,0,正常
Day05-08:02,5,8,2,24.7,59.3,8.3,795.0,85.7,38.2,0,正常
Day05-08:03,5,8,3,25.2,58.2,8.0,839.0,94.6,38.5,0,正常
Day05-08:04,5,8,4,24.3,58.8,10.4,846.0,95.3,38.5,0,正常
Day05-08:05,5,8,5,24.4,57.3,9.6,879.0,93.3,38.5,0,正常
Day05-08:06,5,8,6,24.2,59.3,11.3,803.0,90.9,38.5,0,正常
Day05-08:07,5,8,7,24.8,57.1,8.0,790.0,95.0,38.8,0,正常
Day05-08:08,5,8,8,24.5,56.8,7.7,715.0,90.5,38.3,0,正常
Day05-08:09,5,8,9,24.8,56.6,5.4,905.0,98.5,38.8,0,正常
Day05-08:10,5,8,10,24.5,58.1,8.2,800.0,94.1,38.6,0,正常
Day05-08:11,5,8,11,24.9,58.5,7.3,773.0,93.2,38.6,0,正常
Day05-08:12,5,8,12,24.6,57.2,7.8,778.0,88.0,38.4,0,正常
Day05-08:13,5,8,13,24.5,57.4,10.5,751.0,92.1,38.6,0,正常
Day05-08:14,5,8,14,24.4,58.0,7.3,754.0,89.5,38.7,0,正常
Day05-08:15,5,8,15,24.3,58.9,8.3,785.0,87.2,38.9,0,正常
Day05-08:16,5,8,16,25.1,59.1,7.5,874.0,92.2,38.2,0,正常
Day05-08:17,5,8,17,24.1,59.6,6.7,760.0,98.9,38.4,0,正常
Day05-08:18,5,8,18,24.4,58.3,7.5,763.0,81.0,38.6,0,正常
Day05-08:19,5,8,19,24.4,57.6,11.0,784.0,85.2,38.6,0,正常
Day05-08:20,5,8,20,24.7,59.0,9.0,770.0,87.9,39.3,0,正常
Day05-08:21,5,8,21,24.6,58.7,11.0,804.0,85.8,38.7,0,正常
Day05-08:22,5,8,22,24.9,57.8,6.9,832.0,94.0,38.9,0,正常
Day05-08:23,5,8,23,24.3,58.2,8.3,874.0,93.7,38.0,0,正常
Day05-08:24,5,8,24,24.7,58.2,10.2,791.0,91.1,38.7,0,正常
Day05-08:25,5,8,25,24.4,57.9,7.4,811.0,83.8,38.7,0,正常
Day05-08:26,5,8,26,24.9,57.1,8.9,711.0,93.8,38.7,0,正常
Day05-08:27,5,8,27,24.1,57.0,9.0,764.0,92.7,38.4,0,正常
Day05-08:28,5,8,28,24.4,56.8,6.8,798.0,98.0,38.1,0,正常
Day05-08:29,5,8,29,24.7,59.6,8.1,824.0,91.1,38.3,0,正常
Day05-08:30,5,8,30,24.5,58.1,9.4,790.0,89.0,38.3,0,正常
Day05-08:31,5,8,31,24.2,58.7,7.9,814.0,84.1,38.7,0,正常
Day05-08:32,5,8,32,24.7,57.3,8.1,871.0,92.1,38.7,0,正常
Day05-08:33,5,8,33,24.4,58.4,9.2,774.0,91.0,38.6,0,正常
Day05-08:34,5,8,34,24.5,57.7,6.6,798.0,86.9,38.6,0,正常
Day05-08:35,5,8,35,24.6,58.6,8.9,811.0,97.9,38.7,0,正常
Day05-08:36,5,8,36,24.4,58.9,8.2,792.0,86.3,38.8,0,正常
Day05-08:37,5,8,37,25.0,59.9,9.1,844.0,80.4,38.5,0,正常
Day05-08:38,5,8,38,24.7,57.7,8.5,788.0,97.3,39.2,0,正常
Day05-08:39,5,8,39,24.3,57.6,8.9,771.0,95.4,38.3,0,正常
Day05-08:40,5,8,40,24.4,58.3,8.0,867.0,87.1,38.4,0,正常
Day05-08:41,5,8,41,24.7,58.1,5.3,833.0,84.9,38.7,0,正常
Day05-08:42,5,8,42,24.9,58.0,8.4,800.0,92.0,38.4,0,正常
Day05-08:43,5,8,43,24.8,58.6,8.9,804.0,96.1,37.8,0,正常
Day05-08:44,5,8,44,24.6,58.6,7.8,851.0,98.1,38.7,0,正常
Day05-08:45,5,8,45,24.9,57.8,6.2,733.0,100,38.7,0,正常
Day05-08:46,5,8,46,24.7,57.3,8.1,785.0,87.8,38.6,0,正常
Day05-08:47,5,8,47,25.2,59.2,7.6,842.0,87.3,38.9,0,正常
Day05-08:48,5,8,48,24.8,57.5,6.7,807.0,84.3,38.9,0,正常
Day05-08:49,5,8,49,24.9,57.8,9.1,736.0,96.2,38.4,0,正常
Day05-08:50,5,8,50,24.6,57.4,8.7,830.0,89.3,38.0,0,正常
Day05-08:51,5,8,51,24.4,59.1,9.5,791.0,83.4,38.4,0,正常
Day05-08:52,5,8,52,24.1,59.1,5.7,788.0,85.5,38.3,0,正常
Day05-08:53,5,8,53,24.8,58.1,9.5,765.0,91.6,38.2,0,正常
Day05-08:54,5,8,54,24.5,57.8,6.0,839.0,87.8,38.5,0,正常
Day05-08:55,5,8,55,24.9,58.6,7.8,829.0,95.6,38.3,0,正常
Day05-08:56,5,8,56,24.3,58.1,8.0,862.0,90.4,38.8,0,正常
Day05-08:57,5,8,57,25.0,58.5,7.1,854.0,96.3,38.4,0,正常
Day05-08:58,5,8,58,25.2,59.8,7.7,785.0,89.0,38.5,0,正常
Day05-08:59,5,8,59,24.1,57.4,6.8,778.0,89.5,38.3,0,正常
Day05-09:00,5,9,0,24.8,57.0,8.8,875.0,63.2,38.5,0,正常
Day05-09:01,5,9,1,24.6,57.2,6.6,909.0,62.8,38.9,0,正常
Day05-09:02,5,9,2,24.6,58.9,7.7,885.0,59.5,38.3,0,正常
Day05-09:03,5,9,3,24.9,58.0,6.7,811.0,69.0,38.7,0,正常
Day05-09:04,5,9,4,24.7,57.8,9.4,942.0,60.5,38.3,0,正常
Day05-09:05,5,9,5,24.4,56.9,9.5,906.0,63.4,38.6,0,正常
Day05-09:06,5,9,6,24.8,57.0,10.6,780.0,69.5,38.6,0,正常
Day05-09:07,5,9,7,25.1,60.3,7.1,901.0,63.5,38.6,0,正常
Day05-09:08,5,9,8,24.9,58.0,9.1,936.0,64.2,38.3,0,正常
Day05-09:09,5,9,9,25.0,57.8,6.6,874.0,58.8,38.6,0,正常
Day05-09:10,5,9,10,24.5,56.8,9.5,832.0,61.3,38.4,0,正常
Day05-09:11,5,9,11,24.7,58.2,6.4,879.0,67.1,38.5,0,正常
Day05-09:12,5,9,12,25.1,54.8,12.0,848.0,72.0,38.2,0,正常
Day05-09:13,5,9,13,25.1,59.2,7.8,917.0,63.0,38.5,0,正常
Day05-09:14,5,9,14,24.9,56.5,8.7,922.0,73.3,38.3,0,正常
Day05-09:15,5,9,15,24.7,57.1,9.8,873.0,66.9,39.1,0,正常
Day05-09:16,5,9,16,25.3,56.8,10.8,801.0,59.4,38.5,0,正常
Day05-09:17,5,9,17,24.8,56.8,8.3,833.0,57.6,38.4,0,正常
Day05-09:18,5,9,18,25.0,57.8,7.5,852.0,60.3,38.8,0,正常
Day05-09:19,5,9,19,24.6,57.1,10.9,826.0,65.4,38.5,0,正常
Day05-09:20,5,9,20,24.8,58.2,9.2,878.0,66.8,38.9,0,正常
Day05-09:21,5,9,21,25.1,57.6,11.3,892.0,65.5,38.9,0,正常
Day05-09:22,5,9,22,24.6,57.3,5.6,937.0,70.4,38.4,0,正常
Day05-09:23,5,9,23,24.8,57.2,6.7,932.0,65.1,38.9,0,正常
Day05-09:24,5,9,24,25.0,56.4,10.8,951.0,69.2,38.9,0,正常
Day05-09:25,5,9,25,25.3,57.0,9.0,914.0,63.1,38.8,0,正常
Day05-09:26,5,9,26,25.0,55.6,8.1,884.0,65.9,38.6,0,正常
Day05-09:27,5,9,27,24.2,58.0,9.4,782.0,64.9,38.5,0,正常
Day05-09:28,5,9,28,25.3,56.2,9.3,920.0,65.8,38.4,0,正常
Day05-09:29,5,9,29,24.8,56.9,11.7,938.0,64.7,38.8,0,正常
Day05-09:30,5,9,30,24.6,57.4,11.6,915.0,59.9,38.8,0,正常
Day05-09:31,5,9,31,25.3,55.9,9.4,938.0,65.0,38.6,0,正常
Day05-09:32,5,9,32,24.8,57.2,11.1,775.0,64.5,38.6,0,正常
Day05-09:33,5,9,33,25.3,57.2,6.9,838.0,61.7,38.7,0,正常
Day05-09:34,5,9,34,25.0,58.4,8.8,892.0,67.8,38.4,0,正常
Day05-09:35,5,9,35,24.6,56.5,9.1,898.0,69.8,39.2,0,正常
Day05-09:36,5,9,36,25.0,57.9,9.5,930.0,59.3,38.7,0,正常
Day05-09:37,5,9,37,24.9,57.7,8.8,833.0,64.9,38.0,0,正常
Day05-09:38,5,9,38,24.8,57.8,11.1,881.0,57.7,38.8,0,正常
Day05-09:39,5,9,39,24.6,56.3,6.7,984.0,63.4,38.8,0,正常
Day05-09:40,5,9,40,25.3,56.6,8.5,878.0,61.1,38.1,0,正常
Day05-09:41,5,9,41,24.9,56.7,7.7,910.0,72.1,38.4,0,正常
Day05-09:42,5,9,42,25.2,58.0,8.0,908.0,66.7,37.8,0,正常
Day05-09:43,5,9,43,25.1,54.8,9.8,884.0,66.0,38.5,0,正常
Day05-09:44,5,9,44,24.8,55.6,8.0,922.0,65.0,38.5,0,正常
Day05-09:45,5,9,45,24.6,57.5,7.3,898.0,71.4,38.5,0,正常
Day05-09:46,5,9,46,24.9,58.0,6.7,962.0,70.2,38.8,0,正常
Day05-09:47,5,9,47,24.4,59.1,10.3,884.0,68.5,38.4,0,正常
Day05-09:48,5,9,48,24.5,55.8,6.7,936.0,71.0,38.6,0,正常
Day05-09:49,5,9,49,24.8,56.3,8.0,812.0,64.8,38.3,0,正常
Day05-09:50,5,9,50,24.5,58.2,10.1,945.0,68.3,38.5,0,正常
Day05-09:51,5,9,51,24.9,55.7,6.8,923.0,64.3,38.5,0,正常
Day05-09:52,5,9,52,25.1,57.9,9.3,876.0,61.1,38.5,0,正常
Day05-09:53,5,9,53,25.0,56.0,7.8,881.0,63.1,38.4,0,正常
Day05-09:54,5,9,54,24.0,57.0,10.0,751.0,58.6,38.6,0,正常
Day05-09:55,5,9,55,24.8,57.4,6.0,905.0,64.5,38.6,0,正常
Day05-09:56,5,9,56,24.2,58.3,8.8,929.0,68.3,38.5,0,正常
Day05-09:57,5,9,57,24.8,56.4,10.4,892.0,71.5,38.5,0,正常
Day05-09:58,5,9,58,24.4,56.5,10.1,931.0,66.1,38.5,0,正常
Day05-09:59,5,9,59,24.9,58.0,9.3,861.0,62.8,39.1,0,正常
Day05-10:00,5,10,0,25.0,58.5,9.4,990.0,63.2,38.6,0,正常
Day05-10:01,5,10,1,25.0,58.3,10.9,920.0,60.8,39.0,0,正常
Day05-10:02,5,10,2,25.5,57.5,11.3,959.0,66.8,38.8,0,正常
Day05-10:03,5,10,3,25.3,56.3,6.6,961.0,63.1,39.0,0,正常
Day05-10:04,5,10,4,24.6,57.7,6.9,901.0,59.2,38.5,0,正常
Day05-10:05,5,10,5,25.1,56.8,11.8,984.0,65.5,38.6,0,正常
Day05-10:06,5,10,6,25.3,56.3,9.5,996.0,63.3,38.6,0,正常
Day05-10:07,5,10,7,25.5,56.9,8.9,925.0,54.3,38.2,0,正常
Day05-10:08,5,10,8,24.8,56.7,9.6,969.0,60.7,38.7,0,正常
Day05-10:09,5,10,9,25.3,57.2,9.9,1000.0,70.3,38.9,0,正常
Day05-10:10,5,10,10,24.7,54.4,9.9,911.0,69.2,38.3,0,正常
Day05-10:11,5,10,11,25.4,56.5,7.7,910.0,66.1,38.3,0,正常
Day05-10:12,5,10,12,24.7,56.6,9.0,857.0,70.2,38.5,0,正常
Day05-10:13,5,10,13,24.7,57.7,9.8,974.0,71.0,38.5,0,正常
Day05-10:14,5,10,14,25.2,57.3,9.2,925.0,58.9,39.0,0,正常
Day05-10:15,5,10,15,25.1,58.0,12.4,926.0,69.7,38.2,0,正常
Day05-10:16,5,10,16,25.2,58.7,9.6,1029.0,61.1,38.0,0,正常
Day05-10:17,5,10,17,24.9,57.9,11.8,941.0,65.2,38.4,0,正常
Day05-10:18,5,10,18,25.3,56.1,9.6,926.0,57.8,38.2,0,正常
Day05-10:19,5,10,19,24.6,55.5,9.4,960.0,71.7,38.4,0,正常
Day05-10:20,5,10,20,25.3,55.8,10.8,1023.0,64.7,38.6,0,正常
Day05-10:21,5,10,21,24.8,56.8,9.6,1007.0,71.0,37.9,0,正常
Day05-10:22,5,10,22,25.0,55.2,7.3,989.0,66.5,39.1,0,正常
Day05-10:23,5,10,23,24.5,57.3,10.7,874.0,68.5,38.1,0,正常
Day05-10:24,5,10,24,24.8,57.6,10.4,997.0,64.6,38.8,0,正常
Day05-10:25,5,10,25,24.7,57.4,9.1,982.0,67.3,39.2,0,正常
Day05-10:26,5,10,26,25.5,56.2,10.2,942.0,66.2,38.5,0,正常
Day05-10:27,5,10,27,25.1,57.5,9.6,994.0,68.8,37.7,0,正常
Day05-10:28,5,10,28,25.2,58.1,9.3,1052.0,67.6,38.2,0,正常
Day05-10:29,5,10,29,25.0,58.0,10.6,960.0,64.4,38.6,0,正常
Day05-10:30,5,10,30,25.5,57.1,6.3,935.0,64.1,38.3,0,正常
Day05-10:31,5,10,31,25.2,58.6,9.3,1021.0,56.6,38.6,0,正常
Day05-10:32,5,10,32,24.8,57.7,10.9,838.0,65.8,38.0,0,正常
Day05-10:33,5,10,33,24.9,58.2,9.6,871.0,64.5,38.6,0,正常
Day05-10:34,5,10,34,25.2,55.6,10.5,1066.0,68.3,38.2,0,正常
Day05-10:35,5,10,35,25.2,57.2,9.1,941.0,65.0,38.5,0,正常
Day05-10:36,5,10,36,24.7,56.9,11.5,949.0,67.5,38.4,0,正常
Day05-10:37,5,10,37,25.2,56.9,11.7,922.0,74.3,38.6,0,正常
Day05-10:38,5,10,38,24.5,57.1,9.8,917.0,68.7,38.7,0,正常
Day05-10:39,5,10,39,25.0,56.4,10.3,871.0,61.4,38.5,0,正常
Day05-10:40,5,10,40,25.1,58.1,9.4,998.0,67.6,38.8,0,正常
Day05-10:41,5,10,41,24.9,55.1,9.5,935.0,66.8,39.0,0,正常
Day05-10:42,5,10,42,25.2,57.2,9.0,860.0,61.1,38.4,0,正常
Day05-10:43,5,10,43,25.9,57.3,10.4,922.0,69.4,38.3,0,正常
Day05-10:44,5,10,44,25.3,56.2,9.4,965.0,67.1,38.4,0,正常
Day05-10:45,5,10,45,24.7,56.1,9.4,881.0,70.1,38.4,0,正常
Day05-10:46,5,10,46,24.6,57.7,11.1,953.0,67.3,38.3,0,正常
Day05-10:47,5,10,47,25.3,55.9,12.4,998.0,64.1,38.3,0,正常
Day05-10:48,5,10,48,24.7,57.2,6.7,916.0,61.7,38.4,0,正常
Day05-10:49,5,10,49,24.9,55.7,11.9,983.0,60.4,38.6,0,正常
Day05-10:50,5,10,50,24.8,57.3,7.7,913.0,60.4,38.8,0,正常
Day05-10:51,5,10,51,25.4,56.8,12.0,950.0,64.0,38.3,0,正常
Day05-10:52,5,10,52,24.6,56.4,11.2,992.0,66.9,38.5,0,正常
Day05-10:53,5,10,53,24.9,59.5,10.4,942.0,67.0,38.6,0,正常
Day05-10:54,5,10,54,25.0,56.6,11.6,1006.0,62.8,38.6,0,正常
Day05-10:55,5,10,55,25.1,57.1,11.1,947.0,64.1,38.7,0,正常
Day05-10:56,5,10,56,25.4,57.2,9.0,1017.0,69.3,38.8,0,正常
Day05-10:57,5,10,57,24.3,56.7,9.8,958.0,61.7,39.5,0,正常
Day05-10:58,5,10,58,25.1,55.4,7.9,998.0,65.1,39.0,0,正常
Day05-10:59,5,10,59,25.2,57.1,14.2,966.0,57.9,38.3,0,正常
Day05-11:00,5,11,0,25.0,57.8,10.8,938.0,64.6,38.3,0,正常
Day05-11:01,5,11,1,24.7,59.6,12.7,968.0,69.0,38.4,0,正常
Day05-11:02,5,11,2,24.9,56.4,11.2,991.0,64.3,38.9,0,正常
Day05-11:03,5,11,3,25.1,57.5,11.5,1031.0,59.4,39.0,0,正常
Day05-11:04,5,11,4,25.1,56.8,10.5,835.0,60.1,38.5,0,正常
Day05-11:05,5,11,5,24.8,57.7,7.6,1013.0,58.5,38.7,0,正常
Day05-11:06,5,11,6,24.9,55.3,11.9,1030.0,68.1,38.6,0,正常
Day05-11:07,5,11,7,24.3,57.7,9.2,1009.0,73.0,38.9,0,正常
Day05-11:08,5,11,8,25.4,58.5,9.2,1030.0,61.9,38.3,0,正常
Day05-11:09,5,11,9,24.4,58.3,6.5,974.0,65.8,38.5,0,正常
Day05-11:10,5,11,10,24.5,57.8,10.7,1000.0,69.7,38.7,0,正常
Day05-11:11,5,11,11,25.5,56.9,11.2,971.0,67.3,38.2,0,正常
Day05-11:12,5,11,12,24.8,57.3,10.7,970.0,64.9,38.7,0,正常
Day05-11:13,5,11,13,24.7,56.9,11.3,963.0,62.2,38.4,0,正常
Day05-11:14,5,11,14,24.7,56.6,10.1,1034.0,57.2,38.5,0,正常
Day05-11:15,5,11,15,24.2,56.8,8.4,1023.0,62.4,38.7,0,正常
Day05-11:16,5,11,16,25.3,57.8,9.8,1048.0,73.4,38.7,0,正常
Day05-11:17,5,11,17,24.7,57.9,7.5,969.0,64.9,37.8,0,正常
Day05-11:18,5,11,18,25.3,56.5,10.3,1027.0,75.8,38.6,0,正常
Day05-11:19,5,11,19,24.9,57.3,10.2,912.0,65.1,38.6,0,正常
Day05-11:20,5,11,20,24.8,56.5,7.9,1099.0,69.1,38.6,0,正常
Day05-11:21,5,11,21,24.8,54.6,9.4,1038.0,66.7,38.0,0,正常
Day05-11:22,5,11,22,24.7,57.2,11.4,1075.0,56.6,38.1,0,正常
Day05-11:23,5,11,23,25.3,58.1,8.9,1036.0,65.6,38.4,0,正常
Day05-11:24,5,11,24,24.7,57.4,9.9,960.0,54.5,38.7,0,正常
Day05-11:25,5,11,25,24.5,56.0,10.9,1043.0,72.8,38.6,0,正常
Day05-11:26,5,11,26,25.0,58.4,9.7,919.0,80.4,38.2,0,正常
Day05-11:27,5,11,27,25.0,56.7,9.7,1083.0,58.3,38.7,0,正常
Day05-11:28,5,11,28,24.4,58.3,8.6,1027.0,68.0,39.0,0,正常
Day05-11:29,5,11,29,24.9,55.4,10.7,1000.0,69.8,38.7,0,正常
Day05-11:30,5,11,30,25.0,56.9,11.9,972.0,57.1,38.3,0,正常
Day05-11:31,5,11,31,25.4,55.8,12.6,996.0,61.2,38.0,0,正常
Day05-11:32,5,11,32,24.9,58.0,9.4,1006.0,71.1,38.6,0,正常
Day05-11:33,5,11,33,24.6,57.7,9.2,986.0,67.8,38.5,0,正常
Day05-11:34,5,11,34,25.2,56.1,10.4,1017.0,60.2,38.6,0,正常
Day05-11:35,5,11,35,25.4,57.1,12.7,1022.0,70.0,38.2,0,正常
Day05-11:36,5,11,36,25.1,56.7,10.2,996.0,68.9,38.9,0,正常
Day05-11:37,5,11,37,24.9,57.2,8.0,957.0,61.0,38.5,0,正常
Day05-11:38,5,11,38,24.7,57.0,8.2,922.0,61.2,39.5,0,正常
Day05-11:39,5,11,39,24.7,57.7,11.2,956.0,68.1,38.1,0,正常
Day05-11:40,5,11,40,24.7,58.0,10.1,977.0,58.2,38.6,0,正常
Day05-11:41,5,11,41,24.9,58.3,9.8,926.0,71.3,38.4,0,正常
Day05-11:42,5,11,42,25.0,56.6,12.8,925.0,62.2,38.8,0,正常
Day05-11:43,5,11,43,25.1,56.3,11.6,928.0,71.8,38.2,0,正常
Day05-11:44,5,11,44,25.1,55.9,10.6,1010.0,64.7,38.9,0,正常
Day05-11:45,5,11,45,25.2,57.6,9.7,1031.0,65.8,38.4,0,正常
Day05-11:46,5,11,46,25.2,56.9,9.6,1092.0,60.0,38.5,0,正常
Day05-11:47,5,11,47,24.9,55.0,11.9,989.0,66.9,38.7,0,正常
Day05-11:48,5,11,48,25.3,56.0,10.0,1005.0,75.1,38.6,0,正常
Day05-11:49,5,11,49,25.0,57.5,8.3,950.0,66.2,38.6,0,正常
Day05-11:50,5,11,50,24.6,55.4,9.7,966.0,71.4,38.9,0,正常
Day05-11:51,5,11,51,24.6,58.2,6.8,1034.0,71.0,38.7,0,正常
Day05-11:52,5,11,52,24.7,58.1,9.8,1003.0,62.2,38.5,0,正常
Day05-11:53,5,11,53,24.8,57.9,8.9,973.0,62.3,38.6,0,正常
Day05-11:54,5,11,54,25.1,57.0,10.0,997.0,60.9,38.3,0,正常
Day05-11:55,5,11,55,24.7,57.2,10.9,967.0,66.7,38.4,0,正常
Day05-11:56,5,11,56,24.6,57.5,10.5,974.0,69.1,38.2,0,正常
Day05-11:57,5,11,57,24.9,58.2,10.9,1107.0,68.8,38.6,0,正常
Day05-11:58,5,11,58,24.9,58.6,12.4,1043.0,58.4,38.9,0,正常
Day05-11:59,5,11,59,24.6,58.2,6.3,957.0,71.5,38.9,0,正常
